movieId,recommendedMovieId,hybrid_score,tmdb_rating
101741,109187,0.5636,6.082
101741,95873,0.5495,7.124
101741,26003,0.546,8.256
101741,31545,0.5457,8.252
101741,84716,0.5364,7.913
101765,73881,0.4756,7.997
101765,60408,0.4533,
101765,72554,0.4347,7.448
101765,68522,0.4343,7.629
101765,2483,0.4303,7.237
101765,89586,0.4225,7.104
101765,95939,0.4164,6.934
101765,31617,0.4141,6.837
101765,8632,0.4112,4.75
101765,112316,0.4085,6.7
101864,103042,0.4383,6.647
101864,114180,0.4358,7.189
101864,135133,0.4326,6.901
101864,94864,0.4311,6.596
101864,111759,0.4306,7.638
101864,93363,0.4301,6.365
101864,166528,0.4276,7.506
101864,107406,0.4273,6.908
101864,122882,0.4186,7.633
101864,109487,0.4145,8.474
101884,116207,0.6605,6.688
101884,129659,0.6486,7.486
101884,115170,0.6466,7.331
101884,141422,0.645,7.193
101884,139857,0.6437,7.258
101884,101895,0.6405,7.194
101884,157122,0.6389,7.158
101884,86593,0.6374,7.367
101884,145150,0.6368,7.001
101884,101360,0.6365,6.794
101895,111795,0.6797,6.711
101895,129659,0.6484,7.486
101895,115170,0.6465,7.331
101895,157122,0.6447,7.158
101895,141422,0.6434,7.193
101895,139857,0.6423,7.258
101895,4212,0.6365,7.146
101895,86593,0.6362,7.367
101895,145150,0.6334,7.001
101895,134021,0.6329,7.103
101962,26903,0.5213,7.95
101962,127052,0.5058,7.5
101962,120130,0.4943,8.25
101962,57504,0.458,
101962,118896,0.4412,8.205
101962,179133,0.4209,7.984
101962,117444,0.4166,7.994
101962,143511,0.4109,8.429
101962,26150,0.4096,7.961
101962,95311,0.409,7.791
101973,133780,0.6354,7.5
101973,100843,0.6343,7.19
101973,112454,0.6207,6.6
101973,179709,0.6181,6.376
101973,138396,0.6176,6.26
101973,152270,0.6149,6.245
101973,105355,0.5647,7.07
101973,87194,0.4931,7.112
101973,81456,0.4893,7.1
101973,168492,0.4736,8.091
102007,118696,0.281,7.333
102007,106489,0.2676,7.578
102007,88125,0.2665,8.1
102007,89745,0.2619,8.026
102007,106072,0.261,6.509
102007,122892,0.2548,7.271
102007,122904,0.2528,7.623
102007,81834,0.2516,7.734
102007,54001,0.2504,7.672
102007,58559,0.2472,8.53
102025,4051,0.6838,
102025,129659,0.6478,7.486
102025,115170,0.6461,7.331
102025,139857,0.6423,7.258
102025,101895,0.64,7.194
102025,151745,0.6399,3.7
102025,141422,0.6397,7.193
102025,53453,0.6391,
102025,157122,0.6383,7.158
102025,4212,0.6365,7.146
102033,93563,0.5379,5.932
102033,107953,0.5265,6.8
102033,65133,0.5128,7.008
102033,152173,0.5021,8.2
102033,91094,0.4997,6.67
102033,88699,0.4996,5.843
102033,99910,0.4994,6.081
102033,102684,0.4936,5.8
102033,160954,0.4924,7.002
102033,84942,0.4853,5.533
102058,152173,0.6695,8.2
102058,113278,0.6593,7.321
102058,102084,0.6527,7.412
102058,108795,0.6449,7.187
102058,163056,0.6428,7.224
102058,94160,0.6413,6.961
102058,72601,0.64,7.234
102058,182639,0.6391,7.481
102058,27802,0.6387,7.306
102058,95149,0.638,7.075
102066,146309,0.6647,7.913
102066,59915,0.6638,
102066,70208,0.6638,
102066,58964,0.6638,
102066,58975,0.6638,
102066,56620,0.6638,
102066,76091,0.6586,7.7
102066,72142,0.6567,7.9
102066,5953,0.6519,8.233
102066,81520,0.6503,7.549
102070,76091,0.6665,7.7
102070,146309,0.6647,7.913
102070,72142,0.6571,7.9
102070,5953,0.6566,8.233
102070,91233,0.655,7.454
102070,57637,0.6535,
102070,81520,0.6511,7.549
102070,57421,0.6507,
102070,73876,0.6434,7.355
102070,36931,0.6429,7.1
102084,95149,0.685,7.075
102084,113278,0.6831,7.321
102084,103233,0.6754,6.46
102084,152173,0.6695,8.2
102084,95004,0.6622,6.732
102084,108795,0.6611,7.187
102084,161354,0.6602,6.614
102084,104141,0.6565,6.698
102084,71129,0.6559,6.9
102084,94160,0.6468,6.961
102088,114554,0.6724,8.095
102088,141668,0.6599,7.8
102088,71438,0.6555,7.78
102088,104337,0.6508,7.328
102088,102800,0.6481,7.331
102088,26743,0.6473,7.389
102088,152071,0.6445,7.259
102088,40491,0.6407,7.384
102088,166526,0.6401,7.044
102088,8335,0.6383,7.498
102123,114935,0.5062,7.415
102123,80693,0.4965,6.946
102123,119141,0.4631,6.188
102123,107348,0.4565,6.145
102123,61024,0.4398,6.645
102123,108729,0.4295,6.846
102123,156609,0.4283,5.8
102123,115149,0.4283,7.454
102123,103341,0.4282,6.811
102123,93443,0.4277,6.418
102125,77561,0.6073,6.853
102125,89745,0.5319,8.026
102125,110102,0.5176,7.653
102125,122920,0.4996,7.448
102125,88140,0.4935,7.006
102125,122892,0.4852,7.271
102125,122900,0.4798,7.065
102125,112852,0.4759,7.905
102125,111362,0.4664,7.529
102125,102445,0.4556,7.32
102165,129659,0.6541,7.486
102165,115170,0.6516,7.331
102165,139857,0.6423,7.258
102165,101895,0.6406,7.194
102165,141422,0.6403,7.193
102165,157122,0.639,7.158
102165,86593,0.6375,7.367
102165,139415,0.6366,6.522
102165,4212,0.6365,7.146
102165,145150,0.6365,7.001
102194,81257,0.4862,7.134
102194,70451,0.4636,7.095
102194,84240,0.4598,7.005
102194,27866,0.4562,7.0
102194,58554,0.4458,7.443
102194,73344,0.4365,7.569
102194,40414,0.4348,7.4
102194,48045,0.4131,7.454
102194,6119,0.4077,7.321
102194,5839,0.4037,7.3
102217,92494,0.655,7.736
102217,86290,0.5759,7.419
102217,33779,0.5496,7.724
102217,104069,0.4099,7.629
102217,64285,0.406,7.353
102217,77800,0.4052,6.955
102217,95858,0.3792,7.492
102217,98491,0.3684,7.987
102217,7980,0.3623,7.21
102217,92535,0.3509,7.834
102278,129659,0.6478,7.486
102278,115170,0.6461,7.331
102278,139857,0.6439,7.258
102278,101895,0.64,7.194
102278,141422,0.6397,7.193
102278,4212,0.6384,7.146
102278,157122,0.6383,7.158
102278,86593,0.6362,7.367
102278,145150,0.6341,7.001
102278,116207,0.6337,6.688
102338,88327,0.6773,6.878
102338,146309,0.6702,7.913
102338,72142,0.6611,7.9
102338,5953,0.6592,8.233
102338,76091,0.6578,7.7
102338,141400,0.6564,6.465
102338,73876,0.6563,7.355
102338,115727,0.6553,6.881
102338,81520,0.653,7.549
102338,91233,0.6461,7.454
102378,41828,0.6335,7.924
102378,167380,0.6301,7.639
102378,6271,0.6266,7.757
102378,148775,0.616,7.302
102378,136341,0.614,7.7
102378,118894,0.6127,7.7
102378,72178,0.6116,7.455
102378,136355,0.6115,7.7
102378,78142,0.6089,7.2
102378,69304,0.6083,
102407,4404,0.6544,7.9
102407,32179,0.6503,7.6
102407,7940,0.6362,7.356
102407,7179,0.6204,6.645
102407,6530,0.5357,7.6
102407,6858,0.5167,7.279
102407,6643,0.5137,8.165
102407,4422,0.5133,7.872
102407,8405,0.5021,7.408
102407,7820,0.4871,7.85
102445,87232,0.4962,7.299
102445,110102,0.4941,7.653
102445,68358,0.4742,7.43
102445,111362,0.4721,7.529
102445,112852,0.4714,7.905
102445,89745,0.4656,8.026
102445,135569,0.4537,6.786
102445,88140,0.452,7.006
102445,96079,0.449,7.261
102445,102125,0.4411,6.932
102481,128520,0.4867,6.464
102481,129354,0.4699,6.9
102481,117590,0.4562,6.2
102481,106540,0.4534,6.249
102481,108156,0.4502,6.252
102481,85780,0.4351,
102481,111617,0.4263,6.893
102481,93326,0.4256,6.183
102481,88785,0.4254,6.158
102481,149352,0.4194,6.299
102590,138702,0.6686,7.838
102590,73808,0.6605,7.8
102590,41627,0.6587,8.244
102590,47721,0.6539,7.733
102590,95965,0.6516,7.6
102590,87197,0.6509,7.781
102590,83086,0.6504,7.205
102590,159061,0.6465,7.376
102590,181315,0.6453,7.315
102590,168608,0.6451,7.367
102602,5373,0.6852,7.914
102602,4788,0.681,7.569
102602,118896,0.6773,8.205
102602,143511,0.6693,8.429
102602,179133,0.669,7.984
102602,102666,0.6686,7.892
102602,134184,0.6676,7.1
102602,117444,0.6675,7.994
102602,26150,0.6635,7.961
102602,4325,0.6607,7.93
102666,118896,0.6773,8.205
102666,26347,0.6725,7.3
102666,117444,0.6696,7.994
102666,179133,0.669,7.984
102666,32892,0.666,7.827
102666,5373,0.6658,7.914
102666,26150,0.6653,7.961
102666,95311,0.6649,7.791
102666,143511,0.6648,8.429
102666,141816,0.6636,
102684,107953,0.6247,6.8
102684,99910,0.6091,6.081
102684,88699,0.5946,5.843
102684,84942,0.5877,5.533
102684,93563,0.5726,5.932
102684,4531,0.5624,6.2
102684,152173,0.5469,8.2
102684,168254,0.5464,6.553
102684,86835,0.5324,5.871
102684,70361,0.5303,
102686,86911,0.521,6.504
102686,95720,0.466,5.593
102686,97836,0.4637,6.217
102686,156609,0.449,5.8
102686,113453,0.4458,6.462
102686,93831,0.4276,6.307
102686,93443,0.4241,6.418
102686,129354,0.4176,6.9
102686,91323,0.4167,5.583
102686,109673,0.4139,6.116
102716,130634,0.6749,7.2
102716,86644,0.6042,7.238
102716,67923,0.5579,6.7
102716,100163,0.5121,6.099
102716,104243,0.5035,6.343
102716,170875,0.4894,6.853
102716,110553,0.4834,6.536
102716,86295,0.4696,6.482
102716,93838,0.4592,7.398
102716,79185,0.4569,6.233
102720,129737,0.5809,5.46
102720,155812,0.5772,5.308
102720,160289,0.5682,8.4
102720,92264,0.5619,5.553
102720,112497,0.5549,5.341
102720,180265,0.5525,7.455
102720,178323,0.5505,7.427
102720,170357,0.5502,7.615
102720,119153,0.5492,7.624
102720,118930,0.5468,7.681
102735,104017,0.6474,4.355
102735,73808,0.6463,7.8
102735,138702,0.6442,7.838
102735,41627,0.6436,8.244
102735,168608,0.6423,7.367
102735,95965,0.6398,7.6
102735,47721,0.6385,7.733
102735,95499,0.6363,7.232
102735,87197,0.6357,7.781
102735,27155,0.6355,7.357
102742,26003,0.6705,8.256
102742,31545,0.6682,8.252
102742,26073,0.6609,8.399
102742,84716,0.6601,7.913
102742,72714,0.6598,8.105
102742,3736,0.6581,7.847
102742,150696,0.6567,7.759
102742,8484,0.6557,8.132
102742,117364,0.655,7.91
102742,7071,0.6541,7.789
102747,41828,0.6652,7.924
102747,6271,0.6607,7.757
102747,167380,0.6579,7.639
102747,136341,0.6457,7.7
102747,118894,0.6445,7.7
102747,148775,0.6443,7.302
102747,136355,0.6431,7.7
102747,136353,0.6393,7.309
102747,149508,0.6385,7.5
102747,78142,0.6378,7.2
102749,73808,0.662,7.8
102749,119218,0.6613,
102749,138702,0.6591,7.838
102749,41627,0.6591,8.244
102749,104017,0.6546,4.355
102749,69131,0.6541,
102749,168608,0.6535,7.367
102749,47721,0.6529,7.733
102749,151781,0.652,7.454
102749,95965,0.6519,7.6
102760,76091,0.6651,7.7
102760,146309,0.6647,7.913
102760,73876,0.664,7.355
102760,81520,0.6604,7.549
102760,72142,0.6598,7.9
102760,5953,0.6544,8.233
102760,91233,0.6467,7.454
102760,36931,0.6418,7.1
102760,107771,0.641,7.2
102760,26169,0.6387,7.207
102800,114554,0.6725,8.095
102800,141668,0.655,7.8
102800,71438,0.6524,7.78
102800,8189,0.6483,6.61
102800,26743,0.6463,7.389
102800,104337,0.6458,7.328
102800,156605,0.6456,7.114
102800,40491,0.6447,7.384
102800,152071,0.6424,7.259
102800,8335,0.6385,7.498
102802,146309,0.6647,7.913
102802,76091,0.658,7.7
102802,72142,0.6567,7.9
102802,5953,0.6533,8.233
102802,81520,0.6503,7.549
102802,73876,0.6469,7.355
102802,91233,0.6461,7.454
102802,107771,0.6447,7.2
102802,140267,0.6438,7.0
102802,70208,0.641,
102819,141422,0.6552,7.193
102819,129659,0.6486,7.486
102819,115170,0.6466,7.331
102819,157122,0.6442,7.158
102819,101895,0.6437,7.194
102819,139857,0.6423,7.258
102819,4212,0.6384,7.146
102819,86593,0.6362,7.367
102819,145150,0.635,7.001
102819,134021,0.633,7.103
102823,26003,0.6715,8.256
102823,72714,0.6686,8.105
102823,31545,0.6682,8.252
102823,773,0.666,6.614
102823,84716,0.6601,7.913
102823,79073,0.6595,7.285
102823,3736,0.6581,7.847
102823,26073,0.6572,8.399
102823,117364,0.6559,7.91
102823,8484,0.6557,8.132
102852,27762,0.6708,5.958
102852,138702,0.664,7.838
102852,73808,0.6605,7.8
102852,41627,0.6576,8.244
102852,95965,0.6527,7.6
102852,47721,0.6514,7.733
102852,168608,0.6513,7.367
102852,135787,0.6504,7.327
102852,87197,0.6496,7.781
102852,159061,0.6465,7.376
102880,115170,0.6318,7.331
102880,129659,0.6222,7.486
102880,141422,0.6216,7.193
102880,139857,0.6166,7.258
102880,4212,0.6152,7.146
102880,53453,0.6144,
102880,101895,0.6143,7.194
102880,86593,0.6127,7.367
102880,157122,0.6127,7.158
102880,71466,0.6096,6.948
102903,159093,0.5102,6.827
102903,115149,0.4235,7.454
102903,148626,0.3975,7.367
102903,168252,0.3967,7.819
102903,119145,0.3925,7.62
102903,87869,0.3883,6.6
102903,122904,0.3881,7.623
102903,142488,0.3863,7.815
102903,112552,0.3833,8.375
102903,136598,0.3777,6.306
102984,41828,0.6762,7.924
102984,53280,0.6658,
102984,167380,0.6571,7.639
102984,6271,0.6543,7.757
102984,136341,0.645,7.7
102984,118894,0.6445,7.7
102984,148775,0.6436,7.302
102984,50613,0.6424,
102984,136355,0.6423,7.7
102984,136353,0.6387,7.309
102993,188751,0.4513,7.1
102993,106144,0.4501,7.238
102993,87234,0.4413,7.359
102993,58655,0.4362,5.824
102993,174909,0.4358,6.733
102993,7926,0.4155,8.361
102993,92439,0.4044,6.565
102993,175197,0.4002,5.791
102993,50942,0.3998,
102993,73319,0.3975,6.893
103027,345,0.376,7.264
103027,224,0.3683,6.752
103027,551,0.3578,7.831
103027,1204,0.3545,7.997
103027,508,0.3533,7.717
103027,337,0.3369,7.662
103027,527,0.3367,8.569
103027,597,0.3363,7.448
103027,296,0.3344,8.484
103027,357,0.3329,6.774
103042,166528,0.4957,7.506
103042,122920,0.4834,7.448
103042,122900,0.4796,7.065
103042,89745,0.4604,8.026
103042,107406,0.4452,6.908
103042,88140,0.4446,7.006
103042,103772,0.4433,6.432
103042,101864,0.4394,6.677
103042,87232,0.4359,7.299
103042,112852,0.4355,7.905
103048,58806,0.5994,5.834
103048,6554,0.5711,5.447
103048,4757,0.5678,6.728
103048,176423,0.5522,7.642
103048,5461,0.5423,6.468
103048,180045,0.5392,7.148
103048,25834,0.5382,7.419
103048,154358,0.5348,7.422
103048,6542,0.5307,7.06
103048,6816,0.5293,6.791
103075,100810,0.4844,6.344
103075,112818,0.4839,6.628
103075,71135,0.4829,6.591
103075,60030,0.448,
103075,90469,0.4458,5.9
103075,75395,0.4437,6.001
103075,69654,0.4253,
103075,114494,0.4193,7.567
103075,98361,0.413,6.3
103075,113604,0.4121,7.35
103085,146309,0.6677,7.913
103085,76091,0.6618,7.7
103085,72142,0.6574,7.9
103085,26603,0.6543,6.8
103085,5953,0.6519,8.233
103085,81520,0.6503,7.549
103085,73876,0.6477,7.355
103085,91233,0.647,7.454
103085,107771,0.6405,7.2
103085,110281,0.6363,7.395
103107,187717,0.5383,7.996
103107,46855,0.5333,7.891
103107,1757,0.5327,7.683
103107,6611,0.5327,7.875
103107,100556,0.5308,7.662
103107,26359,0.5292,7.786
103107,167064,0.5287,7.735
103107,8620,0.527,7.926
103107,189713,0.5263,7.492
103107,38198,0.5261,
103137,65810,0.5678,6.944
103137,96411,0.5639,7.559
103137,112070,0.5619,6.18
103137,89047,0.5542,6.795
103137,110350,0.5528,6.927
103137,99750,0.5527,6.558
103137,173941,0.5417,6.437
103137,47254,0.5416,6.33
103137,159755,0.5395,6.597
103137,93512,0.5361,6.225
103141,101142,0.4479,6.938
103141,87232,0.4032,7.299
103141,116823,0.393,6.818
103141,135133,0.3925,6.901
103141,4886,0.3898,7.848
103141,78499,0.389,7.804
103141,115617,0.3884,7.724
103141,103335,0.386,6.945
103141,152081,0.3848,7.76
103141,111362,0.3815,7.529
103171,82848,0.6522,7.893
103171,127146,0.651,7.62
103171,44719,0.6496,7.918
103171,151759,0.643,7.714
103171,174141,0.6422,7.372
103171,32875,0.6391,7.0
103171,164280,0.6357,7.434
103171,92427,0.6356,5.899
103171,4658,0.6348,7.162
103171,190183,0.6342,7.018
103210,184641,0.6723,5.431
103210,193583,0.6718,7.828
103210,158035,0.6715,7.993
103210,177285,0.6621,7.681
103210,168218,0.6608,8.0
103210,193581,0.6606,7.462
103210,168090,0.6596,8.0
103210,193587,0.6589,8.11
103210,162968,0.6568,7.7
103210,162982,0.656,7.583
103219,146309,0.6647,7.913
103219,72142,0.6609,7.9
103219,76091,0.6608,7.7
103219,5953,0.6552,8.233
103219,58975,0.6509,
103219,58964,0.6509,
103219,70208,0.6509,
103219,56620,0.6509,
103219,59915,0.6509,
103219,81520,0.6503,7.549
103221,134021,0.654,7.103
103221,129659,0.6478,7.486
103221,115170,0.6461,7.331
103221,139857,0.6456,7.258
103221,106542,0.641,6.4
103221,65135,0.6406,
103221,101895,0.64,7.194
103221,141422,0.6397,7.193
103221,157122,0.6383,7.158
103221,4212,0.6365,7.146
103228,117529,0.4524,6.7
103228,103253,0.446,6.52
103228,96737,0.4364,6.858
103228,112623,0.431,7.338
103228,122882,0.4303,7.633
103228,93840,0.4292,6.646
103228,122920,0.4243,7.448
103228,94864,0.4207,6.596
103228,86644,0.4185,7.238
103228,93838,0.4183,7.398
103233,95149,0.7062,7.075
103233,102084,0.7062,7.412
103233,113278,0.6908,7.321
103233,152173,0.6695,8.2
103233,161354,0.6566,6.614
103233,108795,0.6564,7.187
103233,95004,0.6562,6.732
103233,71129,0.6505,6.9
103233,163056,0.6487,7.224
103233,72601,0.6466,7.234
103235,71033,0.4509,7.973
103235,26082,0.4507,8.4
103235,118985,0.4506,6.968
103235,143511,0.4361,8.429
103235,118896,0.4258,8.205
103235,117444,0.4196,7.994
103235,179133,0.4175,7.984
103235,93790,0.4154,7.625
103235,26150,0.4153,7.961
103235,99145,0.414,7.37
103245,73808,0.6663,7.8
103245,138702,0.6649,7.838
103245,41627,0.6581,8.244
103245,47721,0.6556,7.733
103245,95965,0.6505,7.6
103245,87197,0.6502,7.781
103245,181315,0.6481,7.315
103245,159061,0.6465,7.376
103245,168608,0.6454,7.367
103245,85438,0.6451,7.2
103249,94864,0.425,6.596
103249,102445,0.4191,7.32
103249,67197,0.4188,6.251
103249,103341,0.408,6.811
103249,90746,0.4077,6.92
103249,83134,0.4046,7.394
103249,114180,0.4007,7.189
103249,104243,0.3978,6.343
103249,71535,0.3961,7.26
103249,91630,0.3926,7.112
103253,103228,0.4613,6.924
103253,90249,0.4388,7.08
103253,71530,0.4152,6.143
103253,106487,0.415,7.427
103253,91485,0.4148,6.353
103253,109487,0.4112,8.474
103253,122882,0.4078,7.633
103253,86644,0.4076,7.238
103253,101864,0.4052,6.677
103253,114180,0.404,7.189
103335,79091,0.4795,7.258
103335,101142,0.4489,6.938
103335,130520,0.3982,6.788
103335,103141,0.3898,7.046
103335,95105,0.385,6.634
103335,80166,0.3801,6.228
103335,135887,0.3761,6.419
103335,33615,0.3707,6.922
103335,106696,0.3669,7.248
103335,166461,0.3653,7.565
103339,90249,0.4921,7.08
103339,72720,0.4395,7.276
103339,160565,0.4216,6.383
103339,112006,0.4211,7.14
103339,106441,0.4144,7.489
103339,131796,0.4106,7.279
103339,6808,0.4084,7.51
103339,113275,0.4047,7.274
103339,145418,0.4011,7.167
103339,140627,0.4008,7.276
103341,128360,0.4689,7.756
103341,95088,0.4646,6.776
103341,97306,0.4642,6.822
103341,158238,0.4475,7.129
103341,79702,0.4461,7.485
103341,94777,0.4382,6.542
103341,114935,0.4381,7.415
103341,79357,0.4379,7.795
103341,94864,0.4346,6.596
103341,106918,0.4321,7.222
103366,73808,0.6623,7.8
103366,138702,0.6606,7.838
103366,41627,0.6586,8.244
103366,181315,0.6584,7.315
103366,95965,0.6555,7.6
103366,87197,0.6508,7.781
103366,47721,0.6504,7.733
103366,5198,0.6478,7.171
103366,88593,0.6474,7.36
103366,174727,0.6473,7.2
103372,159858,0.4511,7.294
103372,149334,0.4407,7.414
103372,158813,0.4381,6.564
103372,157312,0.4341,5.812
103372,136016,0.4187,6.7
103372,110669,0.4184,7.1
103372,100390,0.4115,5.851
103372,80166,0.4105,6.228
103372,175199,0.4095,6.609
103372,161580,0.4037,6.49
103384,133802,0.4608,6.694
103384,78836,0.4592,7.3
103384,109968,0.4479,7.371
103384,101741,0.4398,6.624
103384,118880,0.4363,6.815
103384,103810,0.4357,6.532
103384,130450,0.4352,5.961
103384,85179,0.4301,7.5
103384,116668,0.4296,6.552
103384,102716,0.4229,6.814
103449,152173,0.6706,8.2
103449,27802,0.6466,7.306
103449,113278,0.6457,7.321
103449,102084,0.6454,7.412
103449,163056,0.6406,7.224
103449,95149,0.6369,7.075
103449,108795,0.6365,7.187
103449,182639,0.6361,7.481
103449,179119,0.6338,7.018
103449,72601,0.6307,7.234
103483,146309,0.6647,7.913
103483,76091,0.6582,7.7
103483,72142,0.6567,7.9
103483,81520,0.6539,7.549
103483,96815,0.6526,6.099
103483,5953,0.6519,8.233
103483,58975,0.6505,
103483,70208,0.6505,
103483,56620,0.6505,
103483,58964,0.6505,
103502,129659,0.6478,7.486
103502,115170,0.6461,7.331
103502,139857,0.6423,7.258
103502,101895,0.64,7.194
103502,145150,0.6398,7.001
103502,141422,0.6397,7.193
103502,157122,0.6383,7.158
103502,65135,0.638,
103502,4212,0.6365,7.146
103502,86593,0.6362,7.367
103539,96411,0.5592,7.559
103539,89047,0.5555,6.795
103539,65810,0.5541,6.944
103539,110350,0.5497,6.927
103539,91622,0.5491,5.822
103539,99750,0.5418,6.558
103539,173941,0.5369,6.437
103539,47254,0.534,6.33
103539,93512,0.5336,6.225
103539,86960,0.5298,5.9
103543,113829,0.5984,6.862
103543,124851,0.5759,6.2
103543,114265,0.5724,6.1
103543,101577,0.5119,6.3
103543,130490,0.4109,6.36
103543,129659,0.3368,7.486
103543,115170,0.3353,7.331
103543,141422,0.3316,7.193
103543,139857,0.328,7.258
103543,78116,0.3264,6.2
103596,85412,0.5856,6.697
103596,87785,0.5039,6.242
103596,118702,0.4882,7.4
103596,94896,0.462,6.572
103596,136540,0.4618,4.9
103596,146309,0.4614,7.913
103596,150401,0.4571,6.5
103596,72142,0.4567,7.9
103596,76091,0.4541,7.7
103596,5953,0.452,8.233
103602,41828,0.6656,7.924
103602,156781,0.6654,7.443
103602,128089,0.6589,7.326
103602,167380,0.6586,7.639
103602,6271,0.6556,7.757
103602,136341,0.6462,7.7
103602,148775,0.6449,7.302
103602,118894,0.6445,7.7
103602,49735,0.6439,
103602,58291,0.6439,
103606,6332,0.4747,6.334
103606,6619,0.4587,6.952
103606,8827,0.4083,7.546
103606,69069,0.3977,
103606,7316,0.3949,5.723
103606,73319,0.3902,6.893
103606,40962,0.368,6.187
103606,59421,0.3678,
103606,5066,0.3527,7.75
103606,47122,0.3303,6.102
103609,73808,0.667,7.8
103609,138702,0.6597,7.838
103609,41627,0.6576,8.244
103609,95965,0.6539,7.6
103609,47721,0.6504,7.733
103609,87197,0.6503,7.781
103609,159061,0.6465,7.376
103609,181315,0.6453,7.315
103609,168608,0.6451,7.367
103609,88593,0.6414,7.36
103624,80862,0.5408,6.812
103624,187717,0.5206,7.996
103624,189713,0.5146,7.492
103624,1757,0.5146,7.683
103624,46855,0.5134,7.891
103624,6611,0.5128,7.875
103624,26359,0.5113,7.786
103624,188189,0.5109,6.778
103624,167064,0.5093,7.735
103624,8620,0.5076,7.926
103655,7016,0.5904,6.456
103655,95583,0.5766,6.358
103655,96411,0.5677,7.559
103655,105351,0.5665,5.632
103655,110297,0.5663,6.312
103655,109042,0.563,5.564
103655,114818,0.5629,6.184
103655,65810,0.5604,6.944
103655,47254,0.5549,6.33
103655,89047,0.5534,6.795
103685,146309,0.6647,7.913
103685,76091,0.6584,7.7
103685,72142,0.657,7.9
103685,5953,0.6561,8.233
103685,140267,0.6527,7.0
103685,73876,0.6522,7.355
103685,81520,0.6505,7.549
103685,91233,0.6503,7.454
103685,107771,0.6409,7.2
103685,142366,0.6377,7.3
103688,104908,0.4135,6.682
103688,159858,0.4001,7.294
103688,80831,0.3821,6.793
103688,85788,0.3809,6.94
103688,156726,0.3717,6.731
103688,104879,0.367,8.105
103688,56145,0.3666,
103688,100810,0.3664,6.344
103688,122884,0.3635,6.283
103688,90469,0.3593,5.9
103755,86593,0.6522,7.367
103755,129659,0.6478,7.486
103755,52730,0.6475,
103755,115170,0.6461,7.331
103755,101895,0.6433,7.194
103755,139857,0.6423,7.258
103755,141422,0.6397,7.193
103755,82527,0.6383,6.966
103755,157122,0.6383,7.158
103755,4212,0.6365,7.146
103772,168252,0.4664,7.819
103772,103042,0.4515,6.647
103772,111362,0.4485,7.529
103772,87232,0.4429,7.299
103772,122924,0.4369,6.524
103772,135569,0.4366,6.786
103772,122900,0.428,7.065
103772,103341,0.421,6.811
103772,106072,0.4206,6.509
103772,115122,0.42,7.548
103801,88954,0.5988,5.997
103801,94266,0.5385,5.853
103801,110297,0.5337,6.312
103801,72554,0.5259,7.448
103801,68522,0.5234,7.629
103801,2483,0.5159,7.237
103801,89586,0.5113,7.104
103801,95939,0.5102,6.934
103801,27370,0.5057,6.333
103801,31617,0.5055,6.837
103810,78836,0.458,7.3
103810,81229,0.4497,6.705
103810,109968,0.4442,7.371
103810,118880,0.4412,6.815
103810,101741,0.4407,6.624
103810,133802,0.4388,6.694
103810,160289,0.4348,8.4
103810,104925,0.4309,6.365
103810,103384,0.4196,6.1
103810,166492,0.4193,5.7
103819,109864,0.6158,6.623
103819,52730,0.6019,
103819,129659,0.6,7.486
103819,139717,0.5975,4.5
103819,115170,0.5969,7.331
103819,139857,0.5895,7.258
103819,101895,0.5872,7.194
103819,141422,0.5869,7.193
103819,157122,0.5855,7.158
103819,145150,0.5846,7.001
103865,129659,0.6534,7.486
103865,115170,0.6516,7.331
103865,141422,0.6426,7.193
103865,139857,0.6423,7.258
103865,101895,0.6403,7.194
103865,4212,0.6399,7.146
103865,145150,0.6396,7.001
103865,157122,0.6387,7.158
103865,86593,0.638,7.367
103865,134021,0.6349,7.103
103883,93270,0.4778,6.892
103883,50942,0.4555,
103883,73319,0.4518,6.893
103883,106441,0.4481,7.489
103883,160565,0.4468,6.383
103883,106785,0.4454,6.939
103883,131796,0.4295,7.279
103883,88812,0.4277,5.776
103883,145418,0.4259,7.167
103883,140627,0.4253,7.276
103980,90057,0.5289,7.055
103980,4470,0.5232,7.119
103980,103539,0.5167,6.679
103980,66171,0.4959,6.15
103980,101525,0.4655,6.983
103980,96411,0.4648,7.559
103980,65810,0.4573,6.944
103980,89047,0.4541,6.795
103980,110350,0.4527,6.927
103980,117895,0.4494,6.729
103984,165551,0.564,8.039
103984,131023,0.5131,6.856
103984,114184,0.5126,6.724
103984,127184,0.5081,5.8
103984,110718,0.4879,5.81
103984,112868,0.4876,6.019
103984,130578,0.4839,5.753
103984,128488,0.4767,5.7
103984,46337,0.4696,5.6
103984,136666,0.4663,5.348
104017,95499,0.663,7.232
104017,95965,0.6623,7.6
104017,73808,0.6621,7.8
104017,27155,0.6617,7.357
104017,41627,0.6592,8.244
104017,138702,0.6591,7.838
104017,56022,0.6558,
104017,49110,0.6554,
104017,34292,0.6533,
104017,137859,0.6526,
104069,86347,0.5481,7.871
104069,127098,0.5342,7.369
104069,92535,0.5073,7.834
104069,86345,0.469,7.824
104069,129514,0.4533,7.896
104069,76060,0.4494,5.828
104069,178613,0.4459,8.085
104069,118896,0.4458,8.205
104069,79006,0.4424,7.8
104069,117444,0.4383,7.994
104074,126482,0.6377,7.205
104074,52279,0.6096,
