movieId,title_clean,year,genres,genres_clean,tags_clean,tmdb_rating,tmdb_vote_count,tmdb_weighted_rating,imdbId,tmdbId
68536,Stanley Kubrick: A Life in Pictures,2001,Documentary,Documentary,,7.412,198.0,7.021489112006703,278736,30416.0
68552,Crossing Over,2009,Drama,Drama,,6.122,403.0,6.236104704932821,924129,15577.0
68554,Angels & Demons,2009,Crime|Drama|Mystery|Thriller,Crime Drama Mystery Thriller,,6.719,7312.0,6.715006109889193,808151,13448.0
68597,Scorpio,1973,Action|Drama|Thriller,Action Drama Thriller,,6.174,117.0,6.377411075775108,70653,42738.0
68600,Balls Out: Gary the Tennis Coach,2009,Comedy,Comedy,,,0.0,6.52899767364573,787470,14141.0
68650,Powder Blue,2009,Drama,Drama,,,0.0,6.52899767364573,1032819,17740.0
68659,Fanboys,2009,Adventure|Comedy|Drama,Adventure Comedy Drama,,,0.0,6.52899767364573,489049,13532.0
68791,Terminator Salvation,2009,Action|Adventure|Sci-Fi|Thriller,Action Adventure Sci-Fi Thriller,artificial intelligence bad acting bad plot bad script christian bale fighting the system franchise new composer post-apocalyptic robots sci-fi sequel,,0.0,6.52899767364573,438488,534.0
68793,Night at the Museum: Battle of the Smithsonian,2009,Action|Comedy|IMAX,Action Comedy IMAX,,,0.0,6.52899767364573,1078912,18360.0
68835,Were the World Mine,2008,Adventure|Fantasy|Musical|Romance,Adventure Fantasy Musical Romance,,,0.0,6.52899767364573,476991,19375.0
68848,"Brothers Bloom, The",2008,Adventure|Comedy|Crime|Romance,Adventure Comedy Crime Romance,adrien brody con artists funny interesting characters mark ruffalo rachel weisz,,0.0,6.52899767364573,844286,21755.0
68872,Paisan (Paisà),1946,Drama|War,Drama War,,,0.0,6.52899767364573,38823,8429.0
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main),2006,Comedy|Romance,Comedy Romance,,,0.0,6.52899767364573,478724,19955.0
68932,"Soloist, The",2009,Drama|Musical,Drama Musical,,,0.0,6.52899767364573,821642,17332.0
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei),1997,Action|Animation|Mystery|Sci-Fi,Action Animation Mystery Sci-Fi,recap,,0.0,6.52899767364573,169880,21832.0
68952,Drag Me to Hell,2009,Comedy|Horror,Comedy Horror,,,0.0,6.52899767364573,1127180,16871.0
68954,Up,2009,Adventure|Animation|Children|Drama,Adventure Animation Children Drama,adventure bechdel test:fail bittersweet cartoon children computer animation divorce dogs dreams emotional heartbreaking pixar touching,,0.0,6.52899767364573,1049413,14160.0
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono),2005,Action|Adventure|Animation|Drama,Action Adventure Animation Drama,,,0.0,6.52899767364573,485323,14003.0
69069,Fired Up,2009,Comedy,Comedy,,,0.0,6.52899767364573,1083456,17927.0
69118,In the Electric Mist,2009,Drama|Mystery,Drama Mystery,,,0.0,6.52899767364573,910905,13975.0
69122,"Hangover, The",2009,Comedy|Crime,Comedy Crime,casino comedy funny hotel las vegas,,0.0,6.52899767364573,1119646,18785.0
69131,Killshot,2008,Action|Crime|Drama|Thriller,Action Crime Drama Thriller,,,0.0,6.52899767364573,443559,16164.0
69134,Antichrist,2009,Drama|Fantasy,Drama Fantasy,,,0.0,6.52899767364573,870984,17609.0
69140,Sweeney Todd,2006,Crime|Drama|Horror|Thriller,Crime Drama Horror Thriller,,,0.0,6.52899767364573,479760,37924.0
69211,Boy Eats Girl,2005,Comedy|Horror,Comedy Horror,,,0.0,6.52899767364573,415679,27134.0
69224,Marius and Jeanette (Marius et Jeannette),1997,Comedy|Drama|Romance,Comedy Drama Romance,,,0.0,6.52899767364573,119620,64968.0
69227,Ernest Rides Again,1993,Children|Comedy,Children Comedy,,,0.0,6.52899767364573,106827,34300.0
69251,Special,2006,Drama|Fantasy,Drama Fantasy,,,0.0,6.52899767364573,479162,13856.0
69275,Dead Snow (Død snø),2009,Action|Adventure|Comedy|Horror,Action Adventure Comedy Horror,,,0.0,6.52899767364573,1278340,14451.0
69278,Land of the Lost,2009,Action|Adventure|Comedy|Sci-Fi,Action Adventure Comedy Sci-Fi,,,0.0,6.52899767364573,457400,18162.0
69304,Imagine That,2009,Comedy|Drama|Fantasy,Comedy Drama Fantasy,,,0.0,6.52899767364573,780567,19724.0
69306,"Taking of Pelham 1 2 3, The",2009,Crime|Drama|Thriller,Crime Drama Thriller,,,0.0,6.52899767364573,1111422,18487.0
69394,"Stoning of Soraya M., The",2008,Crime|Drama,Crime Drama,,,0.0,6.52899767364573,1277737,33409.0
69406,"Proposal, The",2009,Comedy|Romance,Comedy Romance,,,0.0,6.52899767364573,1041829,18240.0
69436,Year One,2009,Adventure|Comedy,Adventure Comedy,,,0.0,6.52899767364573,1045778,17610.0
69453,"Land That Time Forgot, The",1975,Adventure|Sci-Fi,Adventure Sci-Fi,,,0.0,6.52899767364573,73260,27085.0
69469,Garfield's Pet Force,2009,Animation,Animation,,,0.0,6.52899767364573,1389762,19508.0
69481,"Hurt Locker, The",2008,Action|Drama|Thriller|War,Action Drama Thriller War,war,,0.0,6.52899767364573,887912,12162.0
69495,Breakfast with Scot,2007,Drama|Romance,Drama Romance,,,0.0,6.52899767364573,910847,16240.0
69516,"Limits of Control, The",2009,Crime|Drama|Film-Noir,Crime Drama Film-Noir,,,0.0,6.52899767364573,1135092,8284.0
69524,Raiders of the Lost Ark: The Adaptation,1989,Action|Adventure|Thriller,Action Adventure Thriller,,,0.0,6.52899767364573,772251,62128.0
69526,Transformers: Revenge of the Fallen,2009,Action|Adventure|Sci-Fi|IMAX,Action Adventure Sci-Fi IMAX,bad plot michael bay needed more autobots plot holes ridiculous shia labeouf stop using useless characters for filler,,0.0,6.52899767364573,1055369,8373.0
69529,Home,2009,Documentary,Documentary,,,0.0,6.52899767364573,1014762,62320.0
69604,Whatever Works,2009,Comedy|Romance,Comedy Romance,,,0.0,6.52899767364573,1178663,19265.0
69606,Ghosts of Girlfriends Past,2009,Comedy|Fantasy|Romance,Comedy Fantasy Romance,,,0.0,6.52899767364573,821640,12556.0
69640,Public Enemies,2009,Crime|Drama|Thriller,Crime Drama Thriller,,,0.0,6.52899767364573,1152836,11322.0
69644,Ice Age: Dawn of the Dinosaurs,2009,Action|Adventure|Animation|Children|Comedy|Romance,Action Adventure Animation Children Comedy Romance,,,0.0,6.52899767364573,1080016,8355.0
69654,Prison Break: The Final Break,2009,Action|Drama|Thriller,Action Drama Thriller,,,0.0,6.52899767364573,1131748,176241.0
69685,Daria: Is It College Yet?,2002,Animation|Comedy,Animation Comedy,,,0.0,6.52899767364573,285627,24232.0
69712,My Sister's Keeper,2009,Drama,Drama,,,0.0,6.52899767364573,1078588,10024.0
69720,Hood of Horror,2006,Comedy|Drama|Horror,Comedy Drama Horror,,,0.0,6.52899767364573,475298,15423.0
69746,Watchmen: Tales of the Black Freighter,2009,Action|Adventure|Animation|Horror,Action Adventure Animation Horror,,,0.0,6.52899767364573,1295071,16440.0
69757,(500) Days of Summer,2009,Comedy|Drama|Romance,Comedy Drama Romance,artistic funny humorous inspiring intelligent quirky romance zooey deschanel,,0.0,6.52899767364573,1022603,19913.0
69784,Brüno (Bruno),2009,Comedy,Comedy,,,0.0,6.52899767364573,889583,18480.0
69805,"Librarian, The: The Curse of the Judas Chalice",2008,Action|Adventure|Fantasy,Action Adventure Fantasy,,,0.0,6.52899767364573,1146438,14728.0
69844,Harry Potter and the Half-Blood Prince,2009,Adventure|Fantasy|Mystery|Romance|IMAX,Adventure Fantasy Mystery Romance IMAX,,,0.0,6.52899767364573,417741,767.0
69849,Roots,1977,Drama|War,Drama War,,,0.0,6.52899767364573,75572,67479.0
69860,Eichmann,2007,Drama|War,Drama War,,,0.0,6.52899767364573,901481,14687.0
69904,Open Water 2: Adrift,2006,Drama|Thriller,Drama Thriller,,,0.0,6.52899767364573,470055,9592.0
69951,"Imaginarium of Doctor Parnassus, The",2009,Drama|Fantasy,Drama Fantasy,,,0.0,6.52899767364573,1054606,8054.0
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn),2008,Documentary,Documentary,,,0.0,6.52899767364573,1278293,19929.0
69988,Humpday,2009,Comedy,Comedy,,,0.0,6.52899767364573,1334537,23720.0
70015,Polytechnique,2009,Crime|Drama,Crime Drama,,,0.0,6.52899767364573,1194238,22302.0
70159,Orphan,2009,Drama|Horror|Mystery|Thriller,Drama Horror Mystery Thriller,,,0.0,6.52899767364573,1148204,21208.0
70183,"Ugly Truth, The",2009,Comedy|Drama|Romance,Comedy Drama Romance,,,0.0,6.52899767364573,1142988,20943.0
70206,"Collector, The",2009,Crime|Horror|Thriller,Crime Horror Thriller,,,0.0,6.52899767364573,844479,21407.0
70208,"Perfect Getaway, A",2009,Horror|Thriller,Horror Thriller,,,0.0,6.52899767364573,971209,12403.0
70286,District 9,2009,Mystery|Sci-Fi|Thriller,Mystery Sci-Fi Thriller,intelligent sci-fi,,0.0,6.52899767364573,1136608,17654.0
70293,Julie & Julia,2009,Comedy|Drama|Romance,Comedy Drama Romance,,,0.0,6.52899767364573,1135503,24803.0
70301,Obsessed,2009,Crime|Drama|Thriller,Crime Drama Thriller,,,0.0,6.52899767364573,1198138,17335.0
70305,Race to Witch Mountain,2009,Adventure|Children|Fantasy|Sci-Fi|Thriller,Adventure Children Fantasy Sci-Fi Thriller,,,0.0,6.52899767364573,1075417,13836.0
70334,Hannah Montana: The Movie,2009,Comedy|Drama|Musical|Romance,Comedy Drama Musical Romance,,,0.0,6.52899767364573,1114677,18126.0
70336,G.I. Joe: The Rise of Cobra,2009,Action|Adventure|Sci-Fi|Thriller,Action Adventure Sci-Fi Thriller,,,0.0,6.52899767364573,1046173,14869.0
70361,12 Rounds,2009,Action|Thriller,Action Thriller,,,0.0,6.52899767364573,1160368,17134.0
70451,Max Manus,2008,Action|Drama|War,Action Drama War,,7.095,273.0,6.888343336656697,1029235,13752.0
70492,Winds of the Wasteland,1936,Western,Western,,5.2,30.0,6.315789490707912,28510,40743.0
70521,Lost in Austen,2008,Drama|Fantasy|Romance|Sci-Fi,Drama Fantasy Romance Sci-Fi,,,0.0,6.52899767364573,1117666,19422.0
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo),2007,Action|Animation|Sci-Fi,Action Animation Sci-Fi,,7.596,1090.0,7.461662096842325,923811,15137.0
70545,"Deal, The",2008,Comedy,Comedy,,5.407,75.0,6.166282908458532,848281,11115.0
70565,"Goods: Live Hard, Sell Hard, The",2009,Comedy,Comedy,,5.4,236.0,5.851024515934808,1092633,19905.0
70599,"Time Traveler's Wife, The",2009,Drama|Romance|Sci-Fi,Drama Romance Sci-Fi,,6.938,2701.0,6.915532062548069,452694,24420.0
70637,I Can't Think Straight,2007,Drama|Romance,Drama Romance,,7.489,329.0,7.178875791692138,830570,31216.0
70641,Miss March,2009,Comedy,Comedy,,5.562,382.0,5.84366722590423,1151922,19556.0
70663,"I Love You, Beth Cooper",2009,Comedy|Romance,Comedy Romance,,6.002,960.0,6.076072188686105,1032815,19840.0
70687,Paper Heart,2009,Comedy|Documentary|Drama|Romance,Comedy Documentary Drama Romance,,5.779,120.0,6.204088934160215,1331064,25183.0
70697,G-Force,2009,Action|Adventure|Children|Fantasy,Action Adventure Children Fantasy,,5.488,2001.0,5.563735233902864,436339,19585.0
70703,Christopher Columbus: The Discovery,1992,Adventure,Adventure,,4.81,58.0,6.065268068662231,103962,41682.0
70708,Tetro,2009,Drama|Mystery,Drama Mystery,,6.7,210.0,6.626846416246266,964185,11928.0
70728,Bronson,2009,Action|Comedy|Drama|Thriller,Action Comedy Drama Thriller,,6.958,2674.0,6.9342086311417805,1172570,18533.0
70862,It Might Get Loud,2008,Documentary,Documentary,,7.179,195.0,6.8890841896658515,1229360,22492.0
70932,My Life in Ruins,2009,Comedy,Comedy,,6.15,438.0,6.250004428172067,865559,23049.0
70946,Troll 2,1990,Fantasy|Horror,Fantasy Horror,,3.947,469.0,4.594561716872811,105643,26914.0
70984,Taking Woodstock,2009,Comedy,Comedy,,6.219,475.0,6.2960089157632595,1127896,26320.0
70990,If These Walls Could Talk,1996,Drama,Drama,,6.654,81.0,6.571540482194873,116607,35203.0
70994,Halloween II,2009,Horror|Thriller,Horror Thriller,,5.319,1535.0,5.4312751978501055,1311067,24150.0
71033,"Secret in Their Eyes, The (El secreto de sus ojos)",2009,Crime|Drama|Mystery|Romance|Thriller,Crime Drama Mystery Romance Thriller,,7.973,2855.0,7.897731618447006,1305806,25376.0
71057,9,2009,Adventure|Animation|Sci-Fi,Adventure Animation Sci-Fi,,6.952,3872.0,6.935516662884681,472033,12244.0
71106,Frequently Asked Questions About Time Travel,2009,Comedy|Sci-Fi,Comedy Sci-Fi,,6.865,670.0,6.801212375770713,910554,22494.0
71108,"White Ribbon, The (Das weiße Band)",2009,Drama|Mystery,Drama Mystery,,7.471,1134.0,7.356442009885654,1149362,37903.0
71129,Green Lantern: First Flight,2009,Action|Adventure|Animation|Fantasy|Sci-Fi,Action Adventure Animation Fantasy Sci-Fi,,6.9,494.0,6.810526320679539,1384590,17445.0
71131,"Most Hated Family in America, The",2007,Documentary,Documentary,,7.3,83.0,6.795635978176581,1000764,63581.0
71135,Pandorum,2009,Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,,6.591,2648.0,6.587529638061454,1188729,19898.0
71147,Death of a Cyclist (Muerte de un ciclista),1955,Drama,Drama,,7.1,112.0,6.766738419191002,48394,72083.0
71156,"Men Who Stare at Goats, The",2009,Action|Comedy|Drama,Action Comedy Drama,,6.0,2396.0,6.0325313884694,1234548,10313.0
71160,"Hunt For Gollum, The",2009,Action|Adventure|Fantasy,Action Adventure Fantasy,,,0.0,6.52899767364573,1323925,17632.0
71205,Jennifer's Body,2009,Comedy|Horror|Sci-Fi|Thriller,Comedy Horror Sci-Fi Thriller,,5.995,4221.0,6.014149756683961,1131734,19994.0
71211,"Informant!, The",2009,Comedy|Crime|Drama|Thriller,Comedy Crime Drama Thriller,,6.157,975.0,6.208593316927897,1130080,11323.0
71248,Extract,2009,Comedy,Comedy,,5.835,671.0,5.966591346331376,1225822,12569.0
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The)",2009,Horror|Thriller,Horror Thriller,,5.612,3893.0,5.647547811052439,1144884,19912.0
71254,Gamer,2009,Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,,5.693,2620.0,5.740263822384724,1034032,18501.0
71264,Cloudy with a Chance of Meatballs,2009,Animation|Children|Fantasy|IMAX,Animation Children Fantasy IMAX,,6.657,6437.0,6.653952325562994,844471,22794.0
71268,Tyler Perry's I Can Do Bad All by Myself,2009,Comedy|Drama,Comedy Drama,,6.261,142.0,6.401721186496253,1385912,26367.0
71282,"Food, Inc.",2008,Documentary,Documentary,,7.354,656.0,7.1946822075798025,1286537,18570.0
71302,Attack of the 50 Foot Woman,1958,Comedy|Sci-Fi,Comedy Sci-Fi,,4.825,166.0,5.6532589311528785,51380,18724.0
71304,Thirst (Bakjwi),2009,Drama|Horror,Drama Horror,,7.116,1078.0,7.041377032196259,762073,22536.0
71327,Bright Star,2009,Drama|Romance,Drama Romance,,6.616,484.0,6.594690537850826,810784,29963.0
71341,Blood Creek (a.k.a. Town Creek),2009,Horror,Horror,,5.339,301.0,5.746924966730087,450336,30685.0
71379,Paranormal Activity,2009,Horror|Thriller,Horror Thriller,,6.048,5421.0,6.061538299527139,1179904,23827.0
71429,World's Greatest Dad,2009,Comedy|Drama,Comedy Drama,,6.606,649.0,6.591000787546376,1262981,20178.0
71438,Still Walking (Aruitemo aruitemo),2008,Drama,Drama,,7.78,444.0,7.453199059504791,1087578,25050.0
71453,"Blood of the Beasts (Sang des bêtes, Le)",1949,Documentary|Drama,Documentary Drama,,7.506,83.0,6.866877644843248,41842,91262.0
71462,"Cove, The",2009,Documentary,Documentary,,7.949,678.0,7.682005550613629,1313104,23128.0
71464,"Serious Man, A",2009,Comedy|Drama,Comedy Drama,,6.701,2357.0,6.690258406826722,1019452,12573.0
71466,City Island,2009,Comedy|Drama,Comedy Drama,,6.948,400.0,6.829897010345386,1174730,28053.0
71468,Ink,2009,Action|Fantasy|Sci-Fi,Action Fantasy Sci-Fi,,6.339,336.0,6.3995063585443805,1071804,24869.0
71484,Metropia,2009,Animation|Sci-Fi,Animation Sci-Fi,,6.071,190.0,6.278220849459307,985058,36800.0
71494,"Haunted World of El Superbeasto, The",2009,Action|Animation|Comedy|Horror|Thriller,Action Animation Comedy Horror Thriller,narrative pisstake,5.913,208.0,6.1779633829106295,419724,23127.0
71500,Trick 'r Treat,2007,Comedy|Horror|Thriller,Comedy Horror Thriller,,6.988,2058.0,6.955465749328389,862856,23202.0
71518,Whip It,2009,Comedy|Drama,Comedy Drama,,6.694,1124.0,6.673777232445261,1172233,22798.0
71520,"Invention of Lying, The",2009,Comedy,Comedy,,6.209,2319.0,6.2292906440881985,1058017,23082.0
71530,Surrogates,2009,Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,,6.143,3432.0,6.1598853816557195,986263,19959.0
71535,Zombieland,2009,Action|Comedy|Horror,Action Comedy Horror,bill murray dark comedy emma stone funny jesse eisenberg woody harrelson,7.26,13143.0,7.251370874794164,1156398,19908.0
71550,Assassination of a High School President,2008,Comedy|Drama|Mystery,Comedy Drama Mystery,,5.76,327.0,6.009447592484255,1018818,18176.0
71579,"Education, An",2009,Drama|Romance,Drama Romance,,6.942,1421.0,6.900909147504676,1174732,24684.0
71619,Coco Before Chanel (Coco avant Chanel),2009,Drama,Drama,,6.873,1027.0,6.827384826657415,1035736,11156.0
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land),2008,Documentary,Documentary,,7.2,42.0,6.670616255087334,1333634,26763.0
71668,Couples Retreat,2009,Comedy|Romance,Comedy Romance,,5.557,2088.0,5.6249748929899255,1078940,19899.0
71732,I Sell the Dead,2008,Comedy|Horror,Comedy Horror,,5.983,205.0,6.219800096028672,902290,21910.0
71745,Where the Wild Things Are,2009,Adventure|Children|Drama|Fantasy|IMAX,Adventure Children Drama Fantasy IMAX,,6.498,2011.0,6.500244757731725,386117,16523.0
71810,Legionnaire,1998,Action|Adventure|Drama|War,Action Adventure Drama War,,5.838,611.0,5.979258639013515,126388,3513.0
71823,"New York, I Love You",2009,Drama|Romance,Drama Romance,,5.939,598.0,6.061688257963417,808399,12572.0
71838,Law Abiding Citizen,2009,Drama|Thriller,Drama Thriller,,7.391,5659.0,7.367730679979776,1197624,22803.0
71867,"Misfortunates, The (De helaasheid der dingen)",2009,Drama,Drama,,7.171,215.0,6.900047405275215,1075110,33806.0
71899,Mary and Max,2009,Animation|Comedy|Drama,Animation Comedy Drama,bittersweet black comedy character study dark comedy friendship loneliness mental illness philosophical poignant quirky sad sweet touching,7.872,2245.0,7.784218415804488,978762,24238.0
71902,Spread,2009,Drama|Romance,Drama Romance,,5.5,936.0,5.6478066191787555,1186370,19918.0
71910,"Tournament, The",2009,Action,Action,,5.954,677.0,6.062242967340982,471041,24056.0
71970,"Princess and the Pirate, The",1944,Adventure|Comedy|Romance,Adventure Comedy Romance,,6.931,29.0,6.5916754557117185,37193,30506.0
71999,Aelita: The Queen of Mars (Aelita),1924,Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,Action Adventure Drama Fantasy Romance Sci-Fi Thriller,,5.943,79.0,6.332837435433811,14646,2973.0
72011,Up in the Air,2009,Drama|Romance,Drama Romance,,6.894,3983.0,6.880158124338739,1193138,22947.0
72104,Balance,1989,Animation|Drama|Mystery|Sci-Fi|Thriller,Animation Drama Mystery Sci-Fi Thriller,,7.538,143.0,7.009955449207932,96880,44338.0
72129,Saw VI,2009,Crime|Horror|Mystery|Thriller,Crime Horror Mystery Thriller,,6.292,3492.0,6.302196940192485,1233227,22804.0
72142,Love Exposure (Ai No Mukidashi),2008,Action|Comedy|Drama|Romance,Action Comedy Drama Romance,,7.9,515.0,7.579691420777351,1128075,28422.0
72165,Cirque du Freak: The Vampire's Assistant,2009,Action|Adventure|Comedy|Fantasy|Horror|Thriller,Action Adventure Comedy Fantasy Horror Thriller,,5.854,1164.0,5.934223039184239,450405,24418.0
72167,"Boondock Saints II: All Saints Day, The",2009,Action|Crime|Drama|Thriller,Action Crime Drama Thriller,,5.975,817.0,6.064299419673901,1300851,22821.0
72171,Black Dynamite,2009,Action|Comedy,Action Comedy,,7.098,702.0,6.994003067243748,1190536,24804.0
72178,Welcome to Dongmakgol,2005,Comedy|Drama|War,Comedy Drama War,,7.455,201.0,7.0489040077161444,475783,14968.0
72224,Gentlemen Broncos,2009,Comedy,Comedy,bad humor,5.673,188.0,6.062540970325738,1161418,22820.0
72226,Fantastic Mr. Fox,2009,Adventure|Animation|Children|Comedy|Crime,Adventure Animation Children Comedy Crime,,7.823,6081.0,7.790432131253989,432283,10315.0
72294,"Christmas Carol, A",2009,Animation|Children|Drama|Fantasy|IMAX,Animation Children Drama Fantasy IMAX,,6.9,4895.0,6.888470434434359,1067106,17979.0
72308,Battlestar Galactica: The Plan,2009,Action|Adventure|Drama|Sci-Fi,Action Adventure Drama Sci-Fi,,6.763,475.0,6.70486967525693,1286130,105077.0
72330,"Private Lives of Pippa Lee, The",2009,Drama,Drama,,5.9,228.0,6.156500350032156,1134629,4475.0
72356,Partly Cloudy,2009,Animation|Children|Comedy|Fantasy,Animation Children Comedy Fantasy,,7.753,1103.0,7.600485424414587,1425244,24480.0
72378,2012,2009,Action|Drama|Sci-Fi|Thriller,Action Drama Sci-Fi Thriller,,5.877,12718.0,5.884950573573777,1190080,14161.0
72395,Precious,2009,Drama,Drama,,7.326,1770.0,7.261065197074406,929632,25793.0
72405,Bad Lieutenant: Port of Call New Orleans,2009,Crime|Drama,Crime Drama,,6.195,1263.0,6.231927911804494,1095217,11699.0
72407,"Twilight Saga: New Moon, The",2009,Drama|Fantasy|Horror|Romance|Thriller,Drama Fantasy Horror Romance Thriller,,5.99,9730.0,5.99855897994967,1259571,18239.0
72424,Derailed,2002,Action|Thriller,Action Thriller,,5.181,307.0,5.637111281815473,298296,17774.0
72479,"Messenger, The",2009,Drama|Romance|War,Drama Romance War,,6.768,482.0,6.709277988673521,790712,28089.0
72489,Ninja Assassin,2009,Action|Crime|Drama|Thriller,Action Crime Drama Thriller,,6.673,1759.0,6.661200226911472,1186367,22832.0
72554,Cell 211 (Celda 211),2009,Action|Drama,Action Drama,,7.448,1356.0,7.352637564284455,1242422,33273.0
72591,"Patriot, The",1998,Action|Thriller,Action Thriller,,5.605,404.0,5.863587584246666,120786,6058.0
72601,Teenage Mutant Ninja Turtles: Turtles Forever,2009,Action|Adventure|Animation|Comedy|Thriller,Action Adventure Animation Comedy Thriller,,7.234,154.0,6.878098504059098,1543920,34003.0
72603,Merry Madagascar,2009,Animation,Animation,,6.502,321.0,6.51086743674138,1526300,25472.0
72605,Brothers,2009,Drama|Thriller|War,Drama Thriller War,,7.314,3921.0,7.283777987926037,765010,7445.0
72624,Garage,2007,Drama,Drama,,6.576,46.0,6.539648447105319,878674,18595.0
72641,"Blind Side, The",2009,Drama,Drama,,7.666,6832.0,7.640458525506136,878804,22881.0
72692,Mickey's Once Upon a Christmas,1999,Animation|Comedy|Fantasy,Animation Comedy Fantasy,,7.132,711.0,7.022931606869101,238414,15400.0
72694,Shrink,2009,Drama,Drama,,6.191,251.0,6.32106283029995,1247692,22640.0
72696,Old Dogs,2009,Comedy,Comedy,,5.567,787.0,5.726993257163539,976238,22949.0
72701,Planet 51,2009,Adventure|Animation|Children|Comedy|Sci-Fi,Adventure Animation Children Comedy Sci-Fi,,5.897,2162.0,5.93978725086778,762125,16866.0
72714,Earthlings,2006,Documentary,Documentary,,8.105,338.0,7.605136635883595,358456,30238.0
72720,"Single Man, A",2009,Drama,Drama,,7.276,1660.0,7.211454394475718,1315981,34653.0
72731,"Lovely Bones, The",2009,Crime|Drama|Fantasy|Horror|Thriller,Crime Drama Fantasy Horror Thriller,,7.059,4933.0,7.042652187576106,380510,7980.0
72733,Invictus,2009,Drama,Drama,,7.182,4341.0,7.159207344322451,1057500,22954.0
72737,"Princess and the Frog, The",2009,Animation|Children|Fantasy|Musical|Romance,Animation Children Fantasy Musical Romance,,7.219,6104.0,7.201697593796898,780521,10198.0
72874,"Peacekeeper, The",1997,Action,Action,,4.775,51.0,6.098930936357593,119872,27719.0
72919,Did You Hear About the Morgans?,2009,Comedy|Crime|Drama|Romance,Comedy Crime Drama Romance,,5.376,1029.0,5.528631226612462,1314228,24438.0
72921,Snow White,1916,Fantasy|Romance,Fantasy Romance,,5.833,15.0,6.4683002021068585,7361,174598.0
72982,Alice,2009,Action|Adventure|Fantasy,Action Adventure Fantasy,,,0.0,6.52899767364573,1461312,61872.0
72998,Avatar,2009,Action|Adventure|Sci-Fi|IMAX,Action Adventure Sci-Fi IMAX,bad science beautiful scenery futuristic graphic design james cameron military music politics poor dialogue romance sci-fi superficial plot thought-provoking too long unoriginal visually stunning white guilt,7.604,33937.0,7.599049704779796,499549,19995.0
73015,It's Complicated,2009,Comedy|Romance,Comedy Romance,,6.51,1508.0,6.511791372229657,1230414,22897.0
73017,Sherlock Holmes,2009,Action|Crime|Mystery|Thriller,Action Crime Mystery Thriller,,7.219,14750.0,7.211732919753296,988045,10528.0
73023,Crazy Heart,2009,Drama|Romance,Drama Romance,,6.914,1192.0,6.869192464612586,1263670,25196.0
73042,Alvin and the Chipmunks: The Squeakquel,2009,Animation|Children|Comedy|Musical,Animation Children Comedy Musical,,5.656,3121.0,5.6978122741801025,1231580,23398.0
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love),2009,Comedy,Comedy,,5.3,1835.0,5.3968637724710735,1407050,26123.0
73160,Sorority Babes in the Slimeball Bowl-O-Rama,1988,Comedy|Horror,Comedy Horror,,4.768,136.0,5.711606261987644,96142,27390.0
73211,Pontypool,2008,Horror|Thriller,Horror Thriller,,6.456,702.0,6.469341833250732,1226681,23963.0
73266,Youth in Revolt,2009,Comedy|Drama|Romance,Comedy Drama Romance,,6.152,979.0,6.2041026714457574,403702,22327.0
73268,Daybreakers,2010,Action|Drama|Horror|Thriller,Action Drama Horror Thriller,,6.286,2169.0,6.302401820620111,433362,19901.0
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale),2009,Drama,Drama,,8.006,7165.0,7.974329778033649,1028532,28178.0
73319,Leap Year,2010,Comedy|Romance,Comedy Romance,,6.893,2157.0,6.868303212948305,1216492,25195.0
73321,"Book of Eli, The",2010,Action|Adventure|Drama,Action Adventure Drama,,6.8,6665.0,6.7937632123662235,1037705,20504.0
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes)",2009,Action|Crime|Mystery,Action Crime Mystery,,7.1,1481.0,7.045270228792661,1343097,33613.0
73344,"Prophet, A (Un Prophète)",2009,Crime|Drama,Crime Drama,,7.569,1729.0,7.4824250449429375,1235166,21575.0
73386,Staten Island,2009,Crime|Drama,Crime Drama,,6.0,119.0,6.300915343341956,976246,25927.0
73431,"Maiden Heist, The",2009,Comedy|Crime,Comedy Crime,,5.658,380.0,5.912649226745587,1107860,24271.0
73488,Blood: The Last Vampire,2009,Action|Horror|Thriller,Action Horror Thriller,,5.9,419.0,6.071445546462465,806027,1450.0
73499,MacGyver: Lost Treasure of Atlantis,1994,Action|Adventure,Action Adventure,,6.336,64.0,6.473106944626153,110419,81895.0
73501,Pekka ja Pätkä Suezilla,1958,Comedy,Comedy,,5.7,10.0,6.479357094385506,49607,148435.0
73515,Bart Got a Room,2008,Comedy|Romance,Comedy Romance,,5.66,75.0,6.248071701561981,472050,20107.0
